STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,14.67163502,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,20.98366346,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,9.555355764,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,15.84814234,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,18.43327958,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,17.09798637,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,15.64701112,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,12.21621849,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,19.14462077,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,22.98967176,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN9A,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,6.15607767,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Received information about account balance from bank through email, SMS, or text message on mobile in the past 12 months",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DW,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,3.413283084,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, weekly",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,12.39149046,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,13.13989726,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,11.63689879,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,16.70225018,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,5.911335941,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,12.43982562,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,12.22066175,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,11.8099006,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,13.05142107,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,6.78032229,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,16.03207967,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,17.80410506,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,3.936754847,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, monthly",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,10.13085282,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,11.29627596,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,8.955798569,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,11.89254423,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,7.482588195,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,8.596130648,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,15.55494992,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,10.63758507,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,9.555863215,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,8.41737284,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,11.24257797,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,12.9133341,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17DLM,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,5.791612687,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,"Saved or set aside money into an account, less than once a month",Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN17E,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,7.364658319,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Received interest or additional money for savings in account in the past 12 months,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,11.98525102,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,12.91423622,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,11.04858863,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,12.09053399,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,11.82698427,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,12.83007052,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,8.999444794,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,13.09073047,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,2024,10.73086234,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2024,10.9103217,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2024,12.68267728,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,2024,14.31307814,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN7,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,2024,8.361677516,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Money put into or taken out of account,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,31.13590493,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,M,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,32.42224618,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,F,Y_GE15,_T,PT_RESP,_T,_T,_T,2024,29.83893329,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,2024,37.6665304,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,2024,21.31873466,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,2024,31.1005946,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y15T24,_T,PT_RESP,_T,_T,_T,2024,31.26070059,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_FIN3,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,2024,30.54825651,_Z,RATIO,2,WB_FINDEX,602,0,A,PU,Triennial,Indonesia,Used a card or mobile phone to make payments,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Not Applicable,Ratio,Two,Global Findex Database,CCYY,Units,Normal value,Public
